season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2024.0,1426277,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,RD Gaikwad,Ruturaj Gaikwad,108,60,102,12,3,180.00,True,True,{},,not out,,
2024.0,1426277,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,DJ Mitchell,Daryl Mitchell,11,10,22,1,0,110.00,False,False,"{'wickets': 2, 'runs': 49}",5.2,c Hooda b Yash Thakur,"LSG finally hold on to one. That silences the crowd. Short of a length, pulled away hard, times the pants off it, but Hooda takes the catch at midwicket. Not straight at him either. Overhead, slightly to his left",
2024.0,1426277,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,RA Jadeja,Ravindra Jadeja,16,19,29,2,0,84.21,False,False,"{'wickets': 3, 'runs': 101}",11.5,c &dagger;Rahul b Mohsin Khan,"slower bouncer, Jadeja tries to pull, and ends up gloving it to KL Rahul. Hardly any celebration from LSG. Do you really want the wicket oof Jadeja when he is going at under a run a ball?",
2024.0,1426277,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,S Dube,Shivam Dube,66,27,41,3,7,244.44,False,False,"{'wickets': 4, 'runs': 205}",19.4,run out (de Kock/Stoinis),"full and wide, out of his swinging arc, hit straight to extra cover. Gaikwad this time says he wants the strike back. Dube is caught short at the non-striker's end. Gine for 66 off 27. Huge roar in the ground because they are expecting Dhoni with two balls to go",
2024.0,1426277,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,MS Dhoni,MS Dhoni,4,1,1,1,0,400.00,False,True,{},,not out,,
2024.0,1426277,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,Q de Kock,Quinton de Kock,0,3,2,0,0,0.00,False,False,"{'wickets': 1, 'runs': 0}",0.3, b Chahar,"<strong>Cleans him up! A drag on and LSG have been rocked just three balls into the chase.</strong> Gentle length ball angling across de Kock, who feebly reaches for the ball away from his body, gets an inside-edge and the ball clatters into his stump. Chahar is pumped, the crowd is pumped. CSK are away.",
2024.0,1426277,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,KL Rahul,KL Rahul,16,14,25,1,1,114.28,True,False,"{'wickets': 2, 'runs': 33}",4.4,c Gaikwad b Mustafizur Rahman,"<strong>He gets his man and that's the big wicket of Rahul!</strong> Excellent captaincy, excellent bowling. He had closed the angle and that meant Rahul had to create extra room. Steps to the leg side but Fizz has kept the ball right on off stump on a length. Rahul slaps it only as far as Gaikwad who is right on the circle at extra cover",
2024.0,1426277,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,MP Stoinis,Marcus Stoinis,124,63,104,13,6,196.82,False,True,{},,not out,,
2024.0,1426277,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,D Padikkal,Devdutt Padikkal,13,19,27,0,0,68.42,False,False,"{'wickets': 3, 'runs': 88}",10.6, b Pathirana,"<strong>Pathirana has ended Padikkal's misery with a searing 151.1kph length ball.</strong> He gets the ball at pace on leg stump. Padikkal stays leg side of the ball, does not move his feet much and just looks to feebly defend. Misses and sees his leg pole flattened",
2024.0,1426277,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,N Pooran,Nicholas Pooran,34,15,32,3,2,226.66,False,False,"{'wickets': 4, 'runs': 158}",16.3,c Thakur b Pathirana,"<strong>That goes straight up and Pooran has perished!</strong> Pathirana wins the battle yet again. Was in the slot outside off, as Pooran looked to straight down the ground. But he could only slice it and Shardul coming in from long-off takes a comfortable-enough catch",
2024.0,1426277,CSK v LSG,CSK,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,LSG,2,DJ Hooda,Deepak Hooda,17,6,20,2,1,283.33,False,True,{},,not out,,
2024.0,1426278,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,PP Shaw,Prithvi Shaw,11,7,21,2,0,157.14,False,False,"{'wickets': 2, 'runs': 36}",3.5,c Noor Ahmad b Sandeep Warrier,"<strong>ahh, this could be a terrific catch!</strong> Noor is in the action again. Placed at deep backward square leg, he rushes forward and goes low to grab this ball which is dying on to him. The third umpire is checking if it's a clean catch, with Noor's fingers being confirmed to be under the ball. Eventually it is given out, with the third umpire convinced. This is what Shaw did: he saw a shortish delivery angled into him, and almost as if he was expecting it to bounce more, first shaped to hook, before pulling it down from a middle-and-off line",
2024.0,1426278,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,J Fraser-McGurk,Jake Fraser-McGurk,23,14,16,2,2,164.28,False,False,"{'wickets': 1, 'runs': 35}",3.2,c Noor Ahmad b Sandeep Warrier,"<strong>taken at deep backward square leg!</strong> This is a knuckle ball on a length on middle and leg, as it is angled in. Fraser-McGurk goes heaving at it, and seemingly played early on being beaten by the slowness of the ball. The ball went pretty high, but didn't have the distance, as Noor waited before grabbing it with a reverse cup",
2024.0,1426278,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,AR Patel,Axar Patel,66,43,59,5,4,153.48,False,False,"{'wickets': 4, 'runs': 157}",16.6,c Sai Kishore b Noor Ahmad,"<strong>taken at long-on!</strong> Axar went for another heave, but this time hit only flat without any distance. Sai Kishore takes with his hands going low. Noor bowled on a length, and went for a googly again. This was bowled outside off, as Axar picked it up to swing across the line but mistimed",
2024.0,1426278,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,SD Hope,Shai Hope,5,6,9,1,0,83.33,False,False,"{'wickets': 3, 'runs': 44}",5.4,c Rashid Khan b Sandeep Warrier,"looks to go inside-out over cover, but doesn't get to the pitch and slices this down Rashid Khan's throat at third man. Rashid did well to get around the ropes, but lost sight of the ball, or so it seemed, but somehow recovered in the nick of time to dive forward and complete the catch. <strong>It's a third for Warrier.</strong>",
2024.0,1426278,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,RR Pant,Rishabh Pant,88,43,62,5,8,204.65,True,True,{},,not out,,
2024.0,1426278,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,1,T Stubbs,Tristan Stubbs,26,7,18,3,2,371.42,False,True,{},,not out,,
2024.0,1426278,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,GT,2,WP Saha,Wriddhiman Saha,39,25,43,5,1,156.00,False,False,"{'wickets': 2, 'runs': 95}",9.4,c Patel b Kuldeep Yadav,"there's the wicket and the pressure of upping his scoring has got to Saha! This sat up nicely and Saha had reasons to believe he'd absolutely nailed it, but saw Axar leap high at cover to pluck that superbly.",
2024.0,1426278,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,GT,2,Shubman Gill,Shubman Gill,6,5,7,1,0,120.00,True,False,"{'wickets': 1, 'runs': 13}",1.3,c Patel b Nortje,"<strong>sliced to mid-off!</strong> Axar there back-pedals and takes the ball with a reverse cup over his head. Gill is beaten by the pace, which is 147kph. Nortje went on a fullish length on off, and Gill went lofting. But the ball seemed to skid through, and took the bottom of Gill's bat before chipping for a simple catch",
2024.0,1426278,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,GT,2,B Sai Sudharsan,Sai Sudharsan,65,39,47,7,2,166.66,False,False,"{'wickets': 4, 'runs': 121}",12.4,c Patel b Rasikh Salam,"he has picked out long-off. Didn't get to the pitch of the ball but went through with the stroke, the timing was slightly off as he hit it off the bottom part and Axar didn't have to move much to complete the catch.",
2024.0,1426278,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,GT,2,Azmatullah Omarzai,Azmatullah Omarzai,1,2,3,0,0,50.00,False,False,"{'wickets': 3, 'runs': 98}",10.1,c Fraser-McGurk b Patel,"this is simply outstanding from Jake Fraser-McGurk! Incredible anticipation and speed off the turf to get to the ball from the deep midwicket boundary. Omarzai heaved that to the leg side, didn't time it well at all, which made the catch that much harder. <b> Oh, JFM, you beauty. </b>",
2024.0,1426278,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,GT,2,DA Miller,David Miller,55,23,35,6,3,239.13,False,False,"{'wickets': 7, 'runs': 181}",17.3,c Rasikh Salam b Mukesh Kumar,"<strong>taken at deep backward square leg!</strong> There was almost another drop there! Mukesh went on the fuller side of a length on leg, and Miller again got his front leg out of the way in trying to flick it hard and flat. But Salam at the boundary went low to grab that, and nearly fumbled while his hands touched the ground",
2024.0,1426278,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,GT,2,M Shahrukh Khan,M Shahrukh Khan,8,5,8,0,1,160.00,False,False,"{'wickets': 5, 'runs': 139}",14.1,c &dagger;Pant b Rasikh Salam,"<strong>ahh, well taken by Pant!</strong> He hardly had time to react there. He is up to the stumps, and the ball stays slightly low off a length around sixth stump. Shahrukh attempts to swing across the line and gets a bottom edge, but Pant brings both his legs close together to nab it quickly. Salam strikes again, as the wide-ish line outside off finally works for DC after Mukesh was dispatched in the last over",
2024.0,1426278,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,GT,2,R Tewatia,Rahul Tewatia,4,5,8,0,0,80.00,False,False,"{'wickets': 6, 'runs': 152}",15.6,c &dagger;Pant b Kuldeep Yadav,"<strong>taken by Pant again!</strong> Kuldeep gets Tewatia, even as the ball wasn't all that well bowled. There were a lot of revs on it all right, but the length was short outside off, and the turn away meant it ended further wide outside off. Tewatia went chasing after it with a flat bat, and ended up playing away from his body. But a faint edge was pouched by Pant moving to his left, and ended Tewatia's stay",
2024.0,1426278,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,GT,2,Rashid Khan,Rashid Khan,21,11,28,3,1,190.90,False,True,{},,not out,,
2024.0,1426278,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,GT,2,R Sai Kishore,Sai Kishore,13,6,10,0,2,216.66,False,False,"{'wickets': 8, 'runs': 206}",18.6, b Rasikh Salam,"bowled him! Salam hits back with an inswinging yorker, which Sai isn't able to keep out. But Sai has done a terrific job, and invariably ensured that Rashid has the strike for GT in the final over. The length of the ball was too full for Sai to try and clip across the line, and he missed. Salam is thrilled",
2024.0,1426278,DC v GT,DC,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,GT,2,MM Sharma,Mohit Sharma,0,0,8,0,0,-,False,True,{},,not out,,
2024.0,1426279,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,RCB,1,V Kohli,Virat Kohli,51,43,60,4,1,118.60,False,False,"{'wickets': 4, 'runs': 140}",14.5,c Abdul Samad b Unadkat,"all that pressure to break free has consumed Kohli! He was looking increasingly edgy in the last few overs to break free, and has perished trying to pick another slower short of length ball that Unadkat did well to bowl well outside off and have him fetch it from far. <strong>RCB's innings on decelerate mode.</strong>",
2024.0,1426279,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,RCB,1,F du Plessis,Faf du Plessis,25,12,17,3,1,208.33,True,False,"{'wickets': 1, 'runs': 48}",3.5,c Markram b Natarajan,"<b> there's Faf out trying to sustain RCB's powerplay salvo!</b> Looks to slap this over cover but this delivery gets big on him, which means he can't generate much power on the shot as Markram takes a simple catch at mid-off. Nattu did well to bowl this into the pitch again.",
2024.0,1426279,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,RCB,1,WG Jacks,Will Jacks,6,9,11,0,0,66.66,False,False,"{'wickets': 2, 'runs': 65}",6.6, b Markande,"<strong>Oh, beauty!</strong> Made Will Jacks look like an amateur! That was tossed up real slow. Tossed up outside off. Jacks got down and was through the sweep very early. But the lack of pace on the ball means he misses it completely and the ball crashes into off stump",
2024.0,1426279,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,RCB,1,RM Patidar,Rajat Patidar,50,20,21,2,5,250.00,False,False,"{'wickets': 3, 'runs': 130}",12.4,c Abdul Samad b Unadkat,"<strong>lives by the sword, dies by it!</strong> Unadkat serves up a full toss into Patidar's hitting arc, he flicks this superbly but ends up picking the lone man in the leg side boundary, at deep square leg.",
2024.0,1426279,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,RCB,1,C Green,Cameron Green,37,20,41,5,0,185.00,False,True,{},,not out,,
2024.0,1426279,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,RCB,1,MK Lomror,Mahipal Lomror,7,4,9,1,0,175.00,False,False,"{'wickets': 5, 'runs': 161}",16.3,c Cummins b Unadkat,"<strong>Cummins holds on at deep midwicket!</strong> Three-for for Jaydev Unadkat! Full and wide, Lomror goes back and across and swings it across the line. Cummins was backtracking and sticks his hands up and grabs it while falling backward",
2024.0,1426279,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,RCB,1,KD Karthik,Dinesh Karthik,11,6,13,2,0,183.33,False,False,"{'wickets': 6, 'runs': 193}",18.5,c Abdul Samad b Cummins,"Hooked to Nitish Kumar Reddy running in from deep square leg and DK perishes. Cummins takes the pace off again as he goes short. It was an offcutter, angling into Karthik, who looked to help it along, but it goes high in the air and not nearly far enough",
2024.0,1426279,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,RCB,1,Swapnil Singh,Swapnil Singh,12,6,7,1,1,200.00,False,False,"{'wickets': 7, 'runs': 206}",19.6,c Abhishek Sharma b Natarajan,Miscues it to long-off and <strong>that leaves SRH with 207 to win</strong>,
2024.0,1426279,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,Abhishek Sharma,Abhishek Sharma,31,13,17,3,2,238.46,False,False,"{'wickets': 2, 'runs': 37}",3.4,c &dagger;Karthik b Yash Dayal,Goes straight up in the air and that's <strong>easy as it comes for Dinesh Karthik!</strong> Abhishek Sharma looked to pull away a length delivery and ends up slicing it high in the air. Karthik settled under it early and watched it all the way into his gloves. That's the two openers gone inside four overs! Do RCB have an opening?,
2024.0,1426279,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,TM Head,Travis Head,1,3,3,0,0,33.33,False,False,"{'wickets': 1, 'runs': 3}",0.6,c Sharma b Jacks,"<strong>The plan works for RCB!</strong>  The big wicket of Travis Head! Head goes for the big shot, but it spins away so he is completely out of shape. Takes a top edge and pops up fine on the off side and Karn Sharma makes no mistake!",
2024.0,1426279,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,AK Markram,Aiden Markram,7,8,20,1,0,87.50,False,False,"{'wickets': 3, 'runs': 41}",4.2,lbw b Swapnil Singh,"<strong>That is some way to make your RCB debut!</strong> Markram steps out and misses a full toss and is hit on his back thigh. Finger goes up immediately and Markram is quick to review. No bat involved. Impact seems to have been just in front of off - it could be umpire's call. But we wait for ball tracking. Impact in line and that was dropping to hit the base of leg stump. Swapnil Singh, hit for a four first ball, gets the big wicket of Markram next. Kohli can't hold back his laughter as du Plessis takes Swapnil aside for some instructions. He won't mind how it's come, he'll be elated he got that wicket!",
2024.0,1426279,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,K Nitish Kumar Reddy,Nitish Kumar Reddy,13,13,23,0,1,100.00,False,False,"{'wickets': 5, 'runs': 69}",7.2, b Sharma,"knocked him over! Nitish attempts to reverse sweep that over point but is caught into a tangle as this one zips off the pitch, sips away and flattens the off stump. <strong>A delivery every legspinner dreams of bowling.</strong>",
2024.0,1426279,SRH v RCB,SRH,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,2,H Klaasen,Heinrich Klaasen,7,3,4,0,1,233.33,False,False,"{'wickets': 4, 'runs': 56}",4.6,c Green b Swapnil Singh,"And Klaasen goes for another big shot but only skies it to mid-on! Swapnil Singh is absolutely pumped! That's a huge wicket! Swapnil pulls his length back just enough and the ball spins away as Klaasen goes after it. The ball balloons high in the air and with Cameron Green under it, there was very little chance of it being dropped. And SRH are four down! Double-wicket over is not a bad way to start your IPL bowling career! Especially if you account for Klaasen!",
