season,match_id,match_name,home_team,away_team,bowling_team,venue,city,country,innings_id,name,fullName,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,sixesConceded,wides,noballs,captain,href
2024.0,1426292,LSG v KKR,LSG,KKR,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,1,MP Stoinis,Marcus Stoinis,2,0,29,0,14.50,4,2,3,0,0,False,https://www.espncricinfo.com/ci/content/player/325012.html
2024.0,1426292,LSG v KKR,LSG,KKR,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,1,Mohsin Khan,Mohsin Khan,2,0,28,0,14.00,4,3,2,1,0,False,https://www.espncricinfo.com/ci/content/player/1132005.html
2024.0,1426292,LSG v KKR,LSG,KKR,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,1,Naveen-ul-Haq,Naveen-ul-Haq,4,0,49,3,12.25,7,9,0,1,0,False,https://www.espncricinfo.com/ci/content/player/793447.html
2024.0,1426292,LSG v KKR,LSG,KKR,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,1,Yash Thakur,Yash Thakur,4,0,46,1,11.50,7,3,3,3,0,False,https://www.espncricinfo.com/ci/content/player/1070196.html
2024.0,1426292,LSG v KKR,LSG,KKR,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,1,KH Pandya,Krunal Pandya,2,0,26,0,13.00,2,0,2,2,0,False,https://www.espncricinfo.com/ci/content/player/471342.html
2024.0,1426292,LSG v KKR,LSG,KKR,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,1,Ravi Bishnoi,Ravi Bishnoi,4,0,33,1,8.25,8,3,1,2,0,False,https://www.espncricinfo.com/ci/content/player/1175441.html
2024.0,1426292,LSG v KKR,LSG,KKR,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,1,Yudhvir Singh,Yudhvir Singh,2,0,24,1,12.00,2,1,2,0,0,False,https://www.espncricinfo.com/ci/content/player/1206052.html
2024.0,1426292,LSG v KKR,LSG,KKR,KKR,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,2,VG Arora,Vaibhav Arora,2,0,21,0,10.50,4,2,1,1,0,False,https://www.espncricinfo.com/ci/content/player/1209292.html
2024.0,1426292,LSG v KKR,LSG,KKR,KKR,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,2,MA Starc,Mitchell Starc,2,0,22,1,11.00,5,5,0,0,0,False,https://www.espncricinfo.com/ci/content/player/311592.html
2024.0,1426292,LSG v KKR,LSG,KKR,KKR,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,2,SP Narine,Sunil Narine,4,0,22,1,5.50,8,1,0,1,0,False,https://www.espncricinfo.com/ci/content/player/230558.html
2024.0,1426292,LSG v KKR,LSG,KKR,KKR,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,2,Harshit Rana,Harshit Rana,3.1,0,24,3,7.57,8,2,1,1,0,False,https://www.espncricinfo.com/ci/content/player/1312645.html
2024.0,1426292,LSG v KKR,LSG,KKR,KKR,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,2,CV Varun,Varun Chakravarthy,3,0,30,3,10.00,8,0,4,0,0,False,https://www.espncricinfo.com/ci/content/player/1108375.html
2024.0,1426292,LSG v KKR,LSG,KKR,KKR,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,2,AD Russell,Andre Russell,2,0,17,2,8.50,4,0,1,3,0,False,https://www.espncricinfo.com/ci/content/player/276298.html
2024.0,1426293,MI v SRH,MI,SRH,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,N Thushara,Nuwan Thushara,4,0,42,0,10.50,7,3,1,3,1,False,https://www.espncricinfo.com/ci/content/player/955235.html
2024.0,1426293,MI v SRH,MI,SRH,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,A Kamboj,Anshul Kamboj,4,0,42,1,10.50,9,3,2,1,2,False,https://www.espncricinfo.com/ci/content/player/1175428.html
2024.0,1426293,MI v SRH,MI,SRH,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,JJ Bumrah,Jasprit Bumrah,4,0,23,1,5.75,9,2,0,1,0,False,https://www.espncricinfo.com/ci/content/player/625383.html
2024.0,1426293,MI v SRH,MI,SRH,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,HH Pandya,Hardik Pandya,4,0,31,3,7.75,7,4,0,1,0,True,https://www.espncricinfo.com/ci/content/player/625371.html
2024.0,1426293,MI v SRH,MI,SRH,MI,"Wankhede Stadium, Mumbai",Mumbai,India,1,PP Chawla,Piyush Chawla,4,0,33,3,8.25,7,1,2,2,0,False,https://www.espncricinfo.com/ci/content/player/32966.html
2024.0,1426293,MI v SRH,MI,SRH,SRH,"Wankhede Stadium, Mumbai",Mumbai,India,2,B Kumar,Bhuvneshwar Kumar,4,1,22,1,5.50,17,3,1,1,0,False,https://www.espncricinfo.com/ci/content/player/326016.html
2024.0,1426293,MI v SRH,MI,SRH,SRH,"Wankhede Stadium, Mumbai",Mumbai,India,2,M Jansen,Marco Jansen,3,0,45,1,15.00,5,5,2,2,0,False,https://www.espncricinfo.com/ci/content/player/696401.html
2024.0,1426293,MI v SRH,MI,SRH,SRH,"Wankhede Stadium, Mumbai",Mumbai,India,2,PJ Cummins,Pat Cummins,4,1,35,1,8.75,12,4,2,1,0,True,https://www.espncricinfo.com/ci/content/player/489889.html
2024.0,1426293,MI v SRH,MI,SRH,SRH,"Wankhede Stadium, Mumbai",Mumbai,India,2,T Natarajan,T Natarajan,3.2,0,31,0,9.30,8,4,1,0,0,False,https://www.espncricinfo.com/ci/content/player/802575.html
2024.0,1426293,MI v SRH,MI,SRH,SRH,"Wankhede Stadium, Mumbai",Mumbai,India,2,K Nitish Kumar Reddy,Nitish Kumar Reddy,2,0,16,0,8.00,5,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1175496.html
2024.0,1426293,MI v SRH,MI,SRH,SRH,"Wankhede Stadium, Mumbai",Mumbai,India,2,Shahbaz Ahmed,Shahbaz Ahmed,1,0,11,0,11.00,1,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1159711.html
2024.0,1426294,DC v RR,DC,RR,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,1,TA Boult,Trent Boult,4,0,48,1,12.00,8,7,2,0,0,False,https://www.espncricinfo.com/ci/content/player/277912.html
2024.0,1426294,DC v RR,DC,RR,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,1,Sandeep Sharma,Sandeep Sharma,4,0,42,1,10.50,7,5,2,0,0,False,https://www.espncricinfo.com/ci/content/player/438362.html
2024.0,1426294,DC v RR,DC,RR,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,1,Avesh Khan,Avesh Khan,2,0,42,0,21.00,0,5,3,0,0,False,https://www.espncricinfo.com/ci/content/player/694211.html
2024.0,1426294,DC v RR,DC,RR,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,1,R Ashwin,Ravichandran Ashwin,4,0,24,3,6.00,6,0,1,0,0,False,https://www.espncricinfo.com/ci/content/player/26421.html
2024.0,1426294,DC v RR,DC,RR,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,1,R Parag,Riyan Parag,2,0,17,0,8.50,4,1,1,1,0,False,https://www.espncricinfo.com/ci/content/player/1079434.html
2024.0,1426294,DC v RR,DC,RR,RR,"Arun Jaitley Stadium, Delhi",Delhi,India,1,YS Chahal,Yuzvendra Chahal,4,0,48,1,12.00,5,4,3,0,0,False,https://www.espncricinfo.com/ci/content/player/430246.html
2024.0,1426294,DC v RR,DC,RR,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,KK Ahmed,Khaleel Ahmed,4,0,47,2,11.75,9,5,2,7,0,False,https://www.espncricinfo.com/ci/content/player/942645.html
2024.0,1426294,DC v RR,DC,RR,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,I Sharma,Ishant Sharma,3,0,34,0,11.33,7,4,2,1,0,False,https://www.espncricinfo.com/ci/content/player/236779.html
2024.0,1426294,DC v RR,DC,RR,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,Mukesh Kumar,Mukesh Kumar,3,0,30,2,10.00,7,4,1,1,0,False,https://www.espncricinfo.com/ci/content/player/926851.html
2024.0,1426294,DC v RR,DC,RR,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,AR Patel,Axar Patel,3,0,25,1,8.33,9,2,2,0,0,False,https://www.espncricinfo.com/ci/content/player/554691.html
2024.0,1426294,DC v RR,DC,RR,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,Kuldeep Yadav,Kuldeep Yadav,4,0,25,2,6.25,10,0,2,0,1,False,https://www.espncricinfo.com/ci/content/player/559235.html
2024.0,1426294,DC v RR,DC,RR,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,Rasikh Salam,Rasikh Salam,3,0,36,1,12.00,6,1,4,1,0,False,https://www.espncricinfo.com/ci/content/player/1161489.html
2024.0,1426295,SRH v LSG,SRH,LSG,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,B Kumar,Bhuvneshwar Kumar,4,0,12,2,3.00,12,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/326016.html
2024.0,1426295,SRH v LSG,SRH,LSG,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,PJ Cummins,Pat Cummins,4,0,47,1,11.75,5,6,1,0,0,True,https://www.espncricinfo.com/ci/content/player/489889.html
2024.0,1426295,SRH v LSG,SRH,LSG,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,Shahbaz Ahmed,Shahbaz Ahmed,2,0,9,0,4.50,4,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1159711.html
2024.0,1426295,SRH v LSG,SRH,LSG,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,V Viyaskanth,Vijayakanth Viyaskanth,4,0,27,0,6.75,8,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1153149.html
2024.0,1426295,SRH v LSG,SRH,LSG,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,JD Unadkat,Jaydev Unadkat,2,0,19,0,9.50,4,0,2,0,0,False,https://www.espncricinfo.com/ci/content/player/390484.html
2024.0,1426295,SRH v LSG,SRH,LSG,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,T Natarajan,T Natarajan,4,0,50,0,12.50,4,8,0,3,0,False,https://www.espncricinfo.com/ci/content/player/802575.html
2024.0,1426295,SRH v LSG,SRH,LSG,LSG,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,K Gowtham,Krishnappa Gowtham,2,0,29,0,14.50,5,2,3,1,0,False,https://www.espncricinfo.com/ci/content/player/424377.html
2024.0,1426295,SRH v LSG,SRH,LSG,LSG,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,Yash Thakur,Yash Thakur,2.4,0,47,0,17.62,4,6,3,1,0,False,https://www.espncricinfo.com/ci/content/player/1070196.html
2024.0,1426295,SRH v LSG,SRH,LSG,LSG,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,Ravi Bishnoi,Ravi Bishnoi,2,0,34,0,17.00,4,2,4,0,0,False,https://www.espncricinfo.com/ci/content/player/1175441.html
2024.0,1426295,SRH v LSG,SRH,LSG,LSG,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,Naveen-ul-Haq,Naveen-ul-Haq,2,0,37,0,18.50,1,5,2,0,0,False,https://www.espncricinfo.com/ci/content/player/793447.html
2024.0,1426295,SRH v LSG,SRH,LSG,LSG,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,A Badoni,Ayush Badoni,1,0,19,0,19.00,0,1,2,0,0,False,https://www.espncricinfo.com/ci/content/player/1151270.html
2024.0,1426296,PBKS v RCB,PBKS,RCB,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,1,V Kaverappa,Vidwath Kaverappa,4,0,36,2,9.00,11,2,3,0,0,False,https://www.espncricinfo.com/ci/content/player/1155262.html
2024.0,1426296,PBKS v RCB,PBKS,RCB,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,1,Arshdeep Singh,Arshdeep Singh,3,0,41,1,13.66,5,3,3,2,0,False,https://www.espncricinfo.com/ci/content/player/1125976.html
2024.0,1426296,PBKS v RCB,PBKS,RCB,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,1,SM Curran,Sam Curran,3,0,50,1,16.66,2,4,4,2,0,True,https://www.espncricinfo.com/ci/content/player/662973.html
2024.0,1426296,PBKS v RCB,PBKS,RCB,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,1,HV Patel,Harshal Patel,4,0,38,3,9.50,7,5,1,1,0,False,https://www.espncricinfo.com/ci/content/player/390481.html
2024.0,1426296,PBKS v RCB,PBKS,RCB,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,1,RD Chahar,Rahul Chahar,3,0,47,0,15.66,5,3,4,0,1,False,https://www.espncricinfo.com/ci/content/player/1064812.html
2024.0,1426296,PBKS v RCB,PBKS,RCB,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,1,LS Livingstone,Liam Livingstone,3,0,28,0,9.33,4,2,1,1,0,False,https://www.espncricinfo.com/ci/content/player/403902.html
2024.0,1426296,PBKS v RCB,PBKS,RCB,RCB,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,2,Swapnil Singh,Swapnil Singh,3,0,28,2,9.33,7,5,0,0,0,False,https://www.espncricinfo.com/ci/content/player/232292.html
2024.0,1426296,PBKS v RCB,PBKS,RCB,RCB,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,2,Mohammed Siraj,Mohammed Siraj,4,0,43,3,10.75,9,5,2,2,0,False,https://www.espncricinfo.com/ci/content/player/940973.html
2024.0,1426296,PBKS v RCB,PBKS,RCB,RCB,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,2,Yash Dayal,Yash Dayal,2,0,22,0,11.00,5,3,1,1,0,False,https://www.espncricinfo.com/ci/content/player/1159720.html
2024.0,1426296,PBKS v RCB,PBKS,RCB,RCB,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,2,LH Ferguson,Lockie Ferguson,3,0,29,2,9.66,6,5,0,0,0,False,https://www.espncricinfo.com/ci/content/player/493773.html
2024.0,1426296,PBKS v RCB,PBKS,RCB,RCB,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,2,WG Jacks,Will Jacks,1,0,5,0,5.00,1,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/897549.html
2024.0,1426296,PBKS v RCB,PBKS,RCB,RCB,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,2,C Green,Cameron Green,1,0,16,0,16.00,1,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1076713.html
2024.0,1426296,PBKS v RCB,PBKS,RCB,RCB,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,2,KV Sharma,Karn Sharma,3,0,36,2,12.00,7,3,3,0,0,False,https://www.espncricinfo.com/ci/content/player/30288.html
2024.0,1426297,GT v CSK,GT,CSK,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,1,MJ Santner,Mitchell Santner,2,0,31,0,15.50,2,3,2,0,0,False,https://www.espncricinfo.com/ci/content/player/502714.html
2024.0,1426297,GT v CSK,GT,CSK,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,1,TU Deshpande,Tushar Deshpande,4,0,33,2,8.25,6,2,1,2,0,False,https://www.espncricinfo.com/ci/content/player/822553.html
2024.0,1426297,GT v CSK,GT,CSK,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,1,SN Thakur,Shardul Thakur,4,0,25,0,6.25,10,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/475281.html
2024.0,1426297,GT v CSK,GT,CSK,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,1,Simarjeet Singh,Simarjeet Singh,4,0,60,0,15.00,4,3,5,2,0,False,https://www.espncricinfo.com/ci/content/player/1159722.html
2024.0,1426297,GT v CSK,GT,CSK,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,1,RA Jadeja,Ravindra Jadeja,2,0,29,0,14.50,0,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/234675.html
2024.0,1426297,GT v CSK,GT,CSK,CSK,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,1,DJ Mitchell,Daryl Mitchell,4,0,52,0,13.00,2,4,3,1,0,False,https://www.espncricinfo.com/ci/content/player/381743.html
2024.0,1426297,GT v CSK,GT,CSK,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,2,UT Yadav,Umesh Yadav,3,0,20,1,6.66,8,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/376116.html
2024.0,1426297,GT v CSK,GT,CSK,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,2,S Sandeep Warrier,Sandeep Warrier,3,0,28,1,9.33,8,1,3,0,0,False,https://www.espncricinfo.com/ci/content/player/592735.html
2024.0,1426297,GT v CSK,GT,CSK,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,2,Kartik Tyagi,Kartik Tyagi,4,0,51,0,12.75,5,6,2,2,0,False,https://www.espncricinfo.com/ci/content/player/1122918.html
2024.0,1426297,GT v CSK,GT,CSK,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,2,Noor Ahmad,Noor Ahmad,2,0,25,0,12.50,3,0,3,0,0,False,https://www.espncricinfo.com/ci/content/player/1182529.html
2024.0,1426297,GT v CSK,GT,CSK,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,2,Rashid Khan,Rashid Khan,4,0,38,2,9.50,10,3,3,0,0,False,https://www.espncricinfo.com/ci/content/player/793463.html
2024.0,1426297,GT v CSK,GT,CSK,GT,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,2,MM Sharma,Mohit Sharma,4,0,31,3,7.75,10,3,1,2,0,False,https://www.espncricinfo.com/ci/content/player/537119.html
